class,attribute,visibility,name,getter,index,internal,nullness,n
java.lang.reflect.Proxy,method,public,getInvocationHandler(Ljava/lang/Object;)Ljava/lang/reflect/InvocationHandler;,false,0,false,UNKNOWN,14
java.awt.Frame,method,public,setUndecorated(Z)V,false,0,false,NON_NULL,19
javax.swing.JComponent,method,public,setVisible(Z)V,false,0,false,NON_NULL,385
java.io.InputStreamReader,method,public,<init>(Ljava/io/InputStream;Ljava/lang/String;)V,false,1,false,UNKNOWN,34
javax.security.auth.x500.X500Principal,method,public,getName(Ljava/lang/String;)Ljava/lang/String;,false,0,false,NON_NULL,7
javax.swing.JTextArea,method,public,setColumns(I)V,false,0,false,NON_NULL,154
javax.swing.JTextArea,method,public,setLineWrap(Z)V,false,0,false,NON_NULL,132
java.util.EnumMap,method,public,get(Ljava/lang/Object;)Ljava/lang/Object;,false,0,false,NON_NULL,66
java.nio.channels.FileChannel,method,public,open(Ljava/nio/file/Path;Ljava/util/Set;[Ljava/nio/file/attribute/FileAttribute;)Ljava/nio/channels/FileChannel;,false,0,false,UNKNOWN,2
java.io.OutputStream,method,public,write([BII)V,false,2,false,NON_NULL,253
java.util.regex.Pattern,method,public,compile(Ljava/lang/String;I)Ljava/util/regex/Pattern;,false,0,false,NON_NULL,167
java.awt.image.ComponentColorModel,method,public,<init>(Ljava/awt/color/ColorSpace;ZZII)V,false,1,false,NON_NULL,1
java.util.Arrays,method,public,toString([C)Ljava/lang/String;,false,0,false,UNKNOWN,4
javax.management.MBeanServerConnection,method,public,queryNames(Ljavax/management/ObjectName;Ljavax/management/QueryExp;)Ljava/util/Set;,false,1,false,NULL,2
java.lang.Runtime,method,public,exec(Ljava/lang/String;)Ljava/lang/Process;,false,0,false,UNKNOWN,15
java.awt.Graphics,method,public,drawImage(Ljava/awt/Image;IILjava/awt/image/ImageObserver;)Z,false,0,false,UNKNOWN,59
java.util.Calendar,method,public,equals(Ljava/lang/Object;)Z,false,0,false,UNKNOWN,9
java.util.zip.GZIPInputStream,method,public,<init>(Ljava/io/InputStream;)V,false,0,false,NON_NULL,26
javax.swing.AbstractButton,method,public,setFocusPainted(Z)V,false,0,false,NON_NULL,330
java.nio.channels.FileChannel,method,public,open(Ljava/nio/file/Path;Ljava/util/Set;[Ljava/nio/file/attribute/FileAttribute;)Ljava/nio/channels/FileChannel;,false,1,false,UNKNOWN,2
java.util.Arrays,method,public,equals([I[I)Z,false,1,false,UNKNOWN,14
java.sql.CallableStatement,method,public,setNCharacterStream(Ljava/lang/String;Ljava/io/Reader;)V,false,0,false,UNKNOWN,9
java.sql.CallableStatement,method,public,setNClob(Ljava/lang/String;Ljava/io/Reader;)V,false,1,false,UNKNOWN,9
java.lang.Enum,method,public,compareTo(Ljava/lang/Enum;)I,false,0,false,NON_NULL,2
javax.net.ServerSocketFactory,method,public,createServerSocket(IILjava/net/InetAddress;)Ljava/net/ServerSocket;,false,0,false,NON_NULL,5
java.lang.Float,method,public,toString(F)Ljava/lang/String;,false,0,false,NON_NULL,18
java.awt.Component,method,public,removePropertyChangeListener(Ljava/lang/String;Ljava/beans/PropertyChangeListener;)V,false,1,false,NON_NULL,396
java.util.concurrent.CompletableFuture,method,public,runAsync(Ljava/lang/Runnable;Ljava/util/concurrent/Executor;)Ljava/util/concurrent/CompletableFuture;,false,1,false,UNKNOWN,10
java.sql.Connection,method,public,nativeSQL(Ljava/lang/String;)Ljava/lang/String;,false,0,false,UNKNOWN,22
sun.misc.Unsafe,method,public,defineClass(Ljava/lang/String;[BIILjava/lang/ClassLoader;Ljava/security/ProtectionDomain;)Ljava/lang/Class;,false,3,false,NON_NULL,3
java.awt.Rectangle,method,public,<init>(IIII)V,false,1,false,NON_NULL,22
java.util.Arrays,method,public,sort([FII)V,false,0,false,NON_NULL,12
java.util.Comparator,method,public,nullsLast(Ljava/util/Comparator;)Ljava/util/Comparator;,false,0,false,NON_NULL,9
java.lang.Double,method,public,compare(DD)I,false,1,false,NON_NULL,77
java.util.Hashtable,method,public,put(Ljava/lang/Object;Ljava/lang/Object;)Ljava/lang/Object;,false,1,false,NON_NULL,34
java.util.Map,method,public,computeIfPresent(Ljava/lang/Object;Ljava/util/function/BiFunction;)Ljava/lang/Object;,false,0,false,UNKNOWN,19
java.util.Spliterators,method,public,spliterator([JIII)Ljava/util/Spliterator$OfLong;,false,3,false,NON_NULL,24
java.util.Arrays,method,public,copyOfRange([BII)[B,false,0,false,UNKNOWN,110
java.util.Collections,method,public,shuffle(Ljava/util/List;)V,false,0,false,UNKNOWN,10
java.sql.CallableStatement,method,public,getDate(I)Ljava/sql/Date;,false,0,false,NON_NULL,9
java.util.concurrent.CompletableFuture,method,public,thenRunAsync(Ljava/lang/Runnable;Ljava/util/concurrent/Executor;)Ljava/util/concurrent/CompletableFuture;,false,1,false,UNKNOWN,10
java.sql.ResultSet,method,public,getBoolean(Ljava/lang/String;)Z,false,0,false,NON_NULL,10
java.time.LocalTime,method,public,of(IIII)Ljava/time/LocalTime;,false,2,false,NON_NULL,1
java.security.MessageDigest,method,public,update(Ljava/nio/ByteBuffer;)V,false,0,false,UNKNOWN,12
javax.swing.JTabbedPane,method,public,addTab(Ljava/lang/String;Ljava/awt/Component;)V,false,1,false,UNKNOWN,11
java.awt.geom.AffineTransform,method,public,<init>(DDDDDD)V,false,4,false,NON_NULL,3
java.lang.Character,method,public,forDigit(II)C,false,0,false,NON_NULL,66
java.util.Map,method,public,containsValue(Ljava/lang/Object;)Z,false,0,false,NULL,6
javax.swing.JComponent,method,public,firePropertyChange(Ljava/lang/String;ZZ)V,false,2,false,NON_NULL,22
java.lang.reflect.AccessibleObject,method,public,isAnnotationPresent(Ljava/lang/Class;)Z,false,0,false,UNKNOWN,15
java.util.function.BiFunction,method,public,apply(Ljava/lang/Object;Ljava/lang/Object;)Ljava/lang/Object;,false,0,false,UNKNOWN,249
javax.xml.stream.XMLStreamWriter,method,public,writeStartElement(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,false,1,false,UNKNOWN,9
java.sql.CallableStatement,method,public,getBigDecimal(II)Ljava/math/BigDecimal;,false,1,false,NON_NULL,9
javax.swing.JList,method,public,setSelectedIndices([I)V,false,0,false,NON_NULL,44
java.util.Scanner,method,public,<init>(Ljava/io/InputStream;Ljava/lang/String;)V,false,0,false,NON_NULL,12
java.lang.Class,method,public,getResource(Ljava/lang/String;)Ljava/net/URL;,false,0,false,NON_NULL,33
java.lang.Long,method,public,bitCount(J)I,false,0,false,NON_NULL,42
javax.swing.JPanel,method,public,<init>(Ljava/awt/LayoutManager;)V,false,0,false,NON_NULL,22
java.io.FileOutputStream,method,public,<init>(Ljava/io/File;)V,false,0,false,NON_NULL,113
java.lang.ref.WeakReference,method,public,<init>(Ljava/lang/Object;Ljava/lang/ref/ReferenceQueue;)V,false,1,false,UNKNOWN,117
java.util.Arrays,method,public,toString([Ljava/lang/Object;)Ljava/lang/String;,false,0,false,NON_NULL,24
java.util.concurrent.atomic.AtomicIntegerFieldUpdater,method,public,newUpdater(Ljava/lang/Class;Ljava/lang/String;)Ljava/util/concurrent/atomic/AtomicIntegerFieldUpdater;,false,0,false,NON_NULL,193
java.lang.StringBuffer,method,public,replace(IILjava/lang/String;)Ljava/lang/StringBuffer;,false,0,false,NON_NULL,3
java.net.URLEncoder,method,public,encode(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,false,1,false,UNKNOWN,7
javax.net.ssl.X509TrustManager,method,public,checkServerTrusted([Ljava/security/cert/X509Certificate;Ljava/lang/String;)V,false,0,false,UNKNOWN,11
java.security.cert.CertificateFactory,method,public,generateCertificate(Ljava/io/InputStream;)Ljava/security/cert/Certificate;,false,0,false,NON_NULL,5
java.beans.Encoder,method,public,setPersistenceDelegate(Ljava/lang/Class;Ljava/beans/PersistenceDelegate;)V,false,0,false,NON_NULL,11
java.util.concurrent.ConcurrentHashMap,method,public,<init>(IFI)V,false,0,false,NON_NULL,171
java.security.InvalidParameterException,method,public,<init>(Ljava/lang/String;)V,false,0,false,NON_NULL,1092
java.io.DataOutput,method,public,writeByte(I)V,false,0,false,NON_NULL,35
java.awt.GridBagConstraints,method,public,<init>(IIIIDDIILjava/awt/Insets;II)V,false,4,false,NON_NULL,3366
javax.swing.table.AbstractTableModel,method,public,removeTableModelListener(Ljavax/swing/event/TableModelListener;)V,false,0,false,NON_NULL,3
java.util.Spliterators,method,public,spliteratorUnknownSize(Ljava/util/Iterator;I)Ljava/util/Spliterator;,false,0,false,UNKNOWN,34
java.util.Arrays,method,public,copyOfRange([III)[I,false,0,false,UNKNOWN,24
java.io.PushbackInputStream,method,public,unread([BII)V,false,0,false,NON_NULL,4
javax.swing.table.TableModel,method,public,getValueAt(II)Ljava/lang/Object;,false,1,false,NON_NULL,11
javax.net.ssl.SSLParameters,method,public,setNeedClientAuth(Z)V,false,0,false,NON_NULL,4
java.util.AbstractMap$SimpleEntry,method,public,<init>(Ljava/lang/Object;Ljava/lang/Object;)V,false,0,false,NON_NULL,4
java.sql.DriverManager,method,public,deregisterDriver(Ljava/sql/Driver;)V,false,0,false,UNKNOWN,3
java.util.regex.Matcher,method,public,reset(Ljava/lang/CharSequence;)Ljava/util/regex/Matcher;,false,0,false,UNKNOWN,41
javax.xml.bind.JAXBElement,method,public,<init>(Ljavax/xml/namespace/QName;Ljava/lang/Class;Ljava/lang/Class;Ljava/lang/Object;)V,false,3,false,UNKNOWN,36
java.sql.PreparedStatement,method,public,setDate(ILjava/sql/Date;Ljava/util/Calendar;)V,false,1,false,NON_NULL,9
java.util.concurrent.ThreadPoolExecutor$AbortPolicy,method,public,rejectedExecution(Ljava/lang/Runnable;Ljava/util/concurrent/ThreadPoolExecutor;)V,false,0,false,UNKNOWN,2
java.lang.Enum,method,protected,<init>(Ljava/lang/String;I)V,false,0,false,UNKNOWN,7114
javax.swing.JOptionPane,method,public,showMessageDialog(Ljava/awt/Component;Ljava/lang/Object;)V,false,1,false,NON_NULL,11
java.sql.ResultSet,method,public,updateByte(Ljava/lang/String;B)V,false,0,false,UNKNOWN,19
java.util.Date,method,public,setTime(J)V,false,0,false,NON_NULL,8
javax.annotation.processing.Filer,method,public,createSourceFile(Ljava/lang/CharSequence;[Ljavax/lang/model/element/Element;)Ljavax/tools/JavaFileObject;,false,0,false,UNKNOWN,19
java.util.regex.Matcher,method,public,group(Ljava/lang/String;)Ljava/lang/String;,false,0,false,UNKNOWN,6
java.time.Duration,method,public,equals(Ljava/lang/Object;)Z,false,0,false,UNKNOWN,20
javax.net.ssl.KeyManagerFactory,method,public,init(Ljava/security/KeyStore;[C)V,false,1,false,UNKNOWN,31
java.util.Comparator,method,public,compare(Ljava/lang/Object;Ljava/lang/Object;)I,false,1,false,UNKNOWN,851
java.util.Deque,method,public,push(Ljava/lang/Object;)V,false,0,false,UNKNOWN,69
java.util.concurrent.atomic.AtomicReferenceFieldUpdater,method,public,compareAndSet(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)Z,false,1,false,UNKNOWN,63
java.lang.Float,method,public,valueOf(Ljava/lang/String;)Ljava/lang/Float;,false,0,false,UNKNOWN,87
java.text.Normalizer,method,public,normalize(Ljava/lang/CharSequence;Ljava/text/Normalizer$Form;)Ljava/lang/String;,false,0,false,UNKNOWN,25
java.util.EnumSet,method,public,of(Ljava/lang/Enum;Ljava/lang/Enum;Ljava/lang/Enum;Ljava/lang/Enum;)Ljava/util/EnumSet;,false,0,false,UNKNOWN,16
org.w3c.dom.NodeList,method,public,item(I)Lorg/w3c/dom/Node;,false,0,false,NON_NULL,22
java.nio.file.Files,method,public,newByteChannel(Ljava/nio/file/Path;[Ljava/nio/file/OpenOption;)Ljava/nio/channels/SeekableByteChannel;,false,1,false,NON_NULL,8
java.net.DatagramSocket,method,public,connect(Ljava/net/SocketAddress;)V,false,0,false,UNKNOWN,2
java.time.LocalDate,method,public,get(Ljava/time/temporal/TemporalField;)I,false,0,false,UNKNOWN,4
java.util.concurrent.Executors,method,public,newSingleThreadScheduledExecutor(Ljava/util/concurrent/ThreadFactory;)Ljava/util/concurrent/ScheduledExecutorService;,false,0,false,NON_NULL,15
java.util.concurrent.Executors,method,public,unconfigurableExecutorService(Ljava/util/concurrent/ExecutorService;)Ljava/util/concurrent/ExecutorService;,false,0,false,UNKNOWN,15
java.util.EnumMap,method,public,containsKey(Ljava/lang/Object;)Z,false,0,false,UNKNOWN,18
java.util.jar.JarFile,method,public,<init>(Ljava/lang/String;)V,false,0,false,UNKNOWN,14
java.lang.Boolean,method,public,equals(Ljava/lang/Object;)Z,false,0,false,UNKNOWN,143
javax.swing.DefaultListCellRenderer,method,public,firePropertyChange(Ljava/lang/String;ZZ)V,false,0,false,NON_NULL,22
javax.swing.tree.DefaultTreeCellRenderer,method,public,getTreeCellRendererComponent(Ljavax/swing/JTree;Ljava/lang/Object;ZZZIZ)Ljava/awt/Component;,false,1,false,NON_NULL,11
java.lang.String,method,public,valueOf(Z)Ljava/lang/String;,false,0,false,NON_NULL,104
java.io.File,method,public,renameTo(Ljava/io/File;)Z,false,0,false,UNKNOWN,13
java.nio.channels.NetworkChannel,method,public,getOption(Ljava/net/SocketOption;)Ljava/lang/Object;,false,0,false,UNKNOWN,12
java.util.Random,method,public,nextBytes([B)V,false,0,false,NON_NULL,13
java.util.Set,method,public,containsAll(Ljava/util/Collection;)Z,false,0,false,NON_NULL,22
java.lang.IllegalArgumentException,method,public,<init>(Ljava/lang/Throwable;)V,false,0,false,NON_NULL,127
java.lang.System,method,public,setSecurityManager(Ljava/lang/SecurityManager;)V,false,0,false,NULL,4
javax.swing.JLabel,method,public,setText(Ljava/lang/String;)V,false,0,false,UNKNOWN,1812
java.util.concurrent.CopyOnWriteArrayList,method,public,add(Ljava/lang/Object;)Z,false,0,false,UNKNOWN,20
java.io.IOException,method,public,<init>(Ljava/lang/String;Ljava/lang/Throwable;)V,false,1,false,NON_NULL,161
java.nio.ByteBuffer,method,public,compareTo(Ljava/nio/ByteBuffer;)I,false,0,false,UNKNOWN,60
java.util.GregorianCalendar,method,public,<init>(IIIIII)V,false,3,false,NON_NULL,4
java.util.concurrent.atomic.AtomicIntegerFieldUpdater,method,public,compareAndSet(Ljava/lang/Object;II)Z,false,1,false,NON_NULL,64
java.util.stream.Collector,method,public,of(Ljava/util/function/Supplier;Ljava/util/function/BiConsumer;Ljava/util/function/BinaryOperator;[Ljava/util/stream/Collector$Characteristics;)Ljava/util/stream/Collector;,false,0,false,NON_NULL,36
java.util.concurrent.Executors,method,public,newScheduledThreadPool(ILjava/util/concurrent/ThreadFactory;)Ljava/util/concurrent/ScheduledExecutorService;,false,1,false,NON_NULL,9
javax.xml.stream.XMLStreamReader,method,public,getAttributeValue(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,false,0,false,UNKNOWN,90
java.util.LinkedHashMap,method,protected,removeEldestEntry(Ljava/util/Map$Entry;)Z,false,0,false,UNKNOWN,1
java.util.Spliterators,method,public,spliteratorUnknownSize(Ljava/util/Iterator;I)Ljava/util/Spliterator;,false,0,false,NON_NULL,15
javax.swing.JFileChooser,method,public,showDialog(Ljava/awt/Component;Ljava/lang/String;)I,false,1,false,UNKNOWN,33
javax.swing.JTree,method,public,setCellRenderer(Ljavax/swing/tree/TreeCellRenderer;)V,false,0,false,NON_NULL,44
java.util.Arrays,method,public,setAll([DLjava/util/function/IntToDoubleFunction;)V,false,0,false,NON_NULL,1
java.time.OffsetDateTime,method,public,of(Ljava/time/LocalDate;Ljava/time/LocalTime;Ljava/time/ZoneOffset;)Ljava/time/OffsetDateTime;,false,0,false,UNKNOWN,2
java.sql.Connection,method,public,prepareStatement(Ljava/lang/String;III)Ljava/sql/PreparedStatement;,false,2,false,NON_NULL,33
java.util.ArrayDeque,method,public,<init>(I)V,false,0,false,NON_NULL,90
java.net.URI,method,public,<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,false,2,false,NON_NULL,2
java.util.AbstractCollection,method,public,add(Ljava/lang/Object;)Z,false,0,false,NON_NULL,3
java.net.DatagramSocket,method,public,bind(Ljava/net/SocketAddress;)V,false,0,false,NON_NULL,2
java.sql.ResultSet,method,public,getBigDecimal(I)Ljava/math/BigDecimal;,false,0,false,NON_NULL,21
java.nio.file.Path,method,public,resolve(Ljava/lang/String;)Ljava/nio/file/Path;,false,0,false,UNKNOWN,144
java.lang.Throwable,method,public,setStackTrace([Ljava/lang/StackTraceElement;)V,false,0,false,NON_NULL,3
java.beans.XMLEncoder,method,public,writeObject(Ljava/lang/Object;)V,false,0,false,NON_NULL,11
java.io.File,method,public,equals(Ljava/lang/Object;)Z,false,0,false,NON_NULL,30
javax.annotation.processing.Messager,method,public,printMessage(Ljavax/tools/Diagnostic$Kind;Ljava/lang/CharSequence;Ljavax/lang/model/element/Element;Ljavax/lang/model/element/AnnotationMirror;)V,false,1,false,UNKNOWN,1
java.net.URI,method,public,<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,false,0,false,NULL,2
javax.swing.CellEditor,method,public,addCellEditorListener(Ljavax/swing/event/CellEditorListener;)V,false,0,false,UNKNOWN,22
javax.imageio.ImageIO,method,public,write(Ljava/awt/image/RenderedImage;Ljava/lang/String;Ljava/io/File;)Z,false,2,false,NON_NULL,22
javax.swing.JOptionPane,method,public,showMessageDialog(Ljava/awt/Component;Ljava/lang/Object;Ljava/lang/String;I)V,false,0,false,UNKNOWN,22
java.awt.Graphics,method,public,drawRect(IIII)V,false,2,false,NON_NULL,14
java.sql.CallableStatement,method,public,setBlob(Ljava/lang/String;Ljava/sql/Blob;)V,false,1,false,UNKNOWN,9
java.util.Arrays,method,public,sort([FII)V,false,2,false,NON_NULL,12
java.time.Instant,method,public,ofEpochSecond(J)Ljava/time/Instant;,false,0,false,NON_NULL,1
java.nio.channels.FileChannel,method,public,tryLock(JJZ)Ljava/nio/channels/FileLock;,false,2,false,NON_NULL,4
java.sql.PreparedStatement,method,public,setTimestamp(ILjava/sql/Timestamp;Ljava/util/Calendar;)V,false,1,false,NON_NULL,42
java.util.concurrent.ConcurrentMap,method,public,replace(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)Z,false,2,false,UNKNOWN,26
java.nio.channels.SocketChannel,method,public,setOption(Ljava/net/SocketOption;Ljava/lang/Object;)Ljava/nio/channels/SocketChannel;,false,0,false,UNKNOWN,2
java.time.format.DateTimeFormatter,method,public,withResolverStyle(Ljava/time/format/ResolverStyle;)Ljava/time/format/DateTimeFormatter;,false,0,false,UNKNOWN,5
java.security.cert.CertPathValidator,method,public,getInstance(Ljava/lang/String;)Ljava/security/cert/CertPathValidator;,false,0,false,NON_NULL,1
java.lang.Character,method,public,isBmpCodePoint(I)Z,false,0,false,NON_NULL,20
java.lang.Throwable,method,public,addSuppressed(Ljava/lang/Throwable;)V,false,0,false,NON_NULL,3493
java.awt.Component,method,public,removeFocusListener(Ljava/awt/event/FocusListener;)V,false,0,false,NON_NULL,11
java.util.Arrays,method,public,hashCode([I)I,false,0,false,NON_NULL,2
java.util.concurrent.ScheduledThreadPoolExecutor,method,public,setExecuteExistingDelayedTasksAfterShutdownPolicy(Z)V,false,0,false,NON_NULL,3
java.sql.PreparedStatement,method,public,setObject(ILjava/lang/Object;I)V,false,2,false,NON_NULL,33
java.lang.StringBuilder,method,public,indexOf(Ljava/lang/String;)I,false,0,false,NON_NULL,36
java.util.Collection,method,public,removeAll(Ljava/util/Collection;)Z,false,0,false,NULL,4
java.net.Socket,method,public,setSoLinger(ZI)V,false,1,false,NON_NULL,29
java.util.concurrent.Executors,method,public,callable(Ljava/lang/Runnable;Ljava/lang/Object;)Ljava/util/concurrent/Callable;,false,1,false,UNKNOWN,15
java.sql.Connection,method,public,prepareCall(Ljava/lang/String;II)Ljava/sql/CallableStatement;,false,1,false,NON_NULL,40
java.math.BigInteger,method,public,setBit(I)Ljava/math/BigInteger;,false,0,false,NON_NULL,45
java.security.cert.CertificateFactory,method,public,generateCertificates(Ljava/io/InputStream;)Ljava/util/Collection;,false,0,false,UNKNOWN,1
java.lang.String,method,public,getChars(II[CI)V,false,0,false,NON_NULL,110
java.sql.CallableStatement,method,public,getClob(I)Ljava/sql/Clob;,false,0,false,NON_NULL,27
java.util.Map,method,public,merge(Ljava/lang/Object;Ljava/lang/Object;Ljava/util/function/BiFunction;)Ljava/lang/Object;,false,0,false,UNKNOWN,35
