"","rootClass","class","name","getter","use","index","nullness.jaif","nullness.actual","nullness.usage.null","nullness.usage.non.null","nullness.usage.unknown","n.usage","nullability.evidence","nullability","nullness.usage"
"415","com.google.common.collect.Iterables","com.google.common.collect.Iterables","cycle(Ljava/lang/Iterable;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"416","com.google.common.collect.Iterables","com.google.common.collect.Iterables","elementsEqual(Ljava/lang/Iterable;Ljava/lang/Iterable;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"417","com.google.common.collect.Iterables","com.google.common.collect.Iterables","elementsEqual(Ljava/lang/Iterable;Ljava/lang/Iterable;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"418","com.google.common.collect.Iterables","com.google.common.collect.Iterables","filter(Ljava/lang/Iterable;Lcom/google/common/base/Predicate;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,32,32,0,0,"NonNull"
"419","com.google.common.collect.Iterables","com.google.common.collect.Iterables","filter(Ljava/lang/Iterable;Lcom/google/common/base/Predicate;)",FALSE,"parameter",1,"NonNull","NonNull",0,2,30,32,0,0,"NonNull"
"420","com.google.common.collect.Iterables","com.google.common.collect.Iterables","filter(Ljava/lang/Iterable;Lcom/google/common/base/Predicate;)",FALSE,"return",-1,"NonNull","NonNull",0,0,6,6,0,0,"NonNull"
"421","com.google.common.collect.Iterables","com.google.common.collect.Iterables","filter(Ljava/lang/Iterable;Ljava/lang/Class;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,10,10,0,0,"NonNull"
"422","com.google.common.collect.Iterables","com.google.common.collect.Iterables","filter(Ljava/lang/Iterable;Ljava/lang/Class;)",FALSE,"parameter",1,"NonNull","NonNull",0,9,1,10,0,0,"NonNull"
"423","com.google.common.collect.Iterables","com.google.common.collect.Iterables","find(Ljava/lang/Iterable;Lcom/google/common/base/Predicate;Ljava/lang/Object;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,4,4,0,0,"NonNull"
"424","com.google.common.collect.Iterables","com.google.common.collect.Iterables","get(Ljava/lang/Iterable;I)",FALSE,"parameter",0,"NonNull","NonNull",0,2,2,4,0,0,"NonNull"
"425","com.google.common.collect.Iterables","com.google.common.collect.Iterables","getFirst(Ljava/lang/Iterable;Ljava/lang/Object;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,12,12,0,0,"NonNull"
"426","com.google.common.collect.Iterables","com.google.common.collect.Iterables","getLast(Ljava/lang/Iterable;)",FALSE,"parameter",0,"NonNull","NonNull",0,1,5,6,0,0,"NonNull"
"427","com.google.common.collect.Iterables","com.google.common.collect.Iterables","getOnlyElement(Ljava/lang/Iterable;)",FALSE,"parameter",0,"NonNull","NonNull",0,3,19,22,0,0,"NonNull"
"428","com.google.common.collect.Iterables","com.google.common.collect.Iterables","getOnlyElement(Ljava/lang/Iterable;Ljava/lang/Object;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"429","com.google.common.collect.Iterables","com.google.common.collect.Iterables","isEmpty(Ljava/lang/Iterable;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"430","com.google.common.collect.Iterables","com.google.common.collect.Iterables","limit(Ljava/lang/Iterable;I)",FALSE,"parameter",0,"NonNull","NonNull",0,1,1,2,0,0,"NonNull"
"431","com.google.common.collect.Iterables","com.google.common.collect.Iterables","removeFirstMatching(Ljava/lang/Iterable;Lcom/google/common/base/Predicate;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,4,4,0,0,"NonNull"
"432","com.google.common.collect.Iterables","com.google.common.collect.Iterables","removeFirstMatching(Ljava/lang/Iterable;Lcom/google/common/base/Predicate;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,4,4,0,0,"NonNull"
"433","com.google.common.collect.Iterables","com.google.common.collect.Iterables","removeIf(Ljava/lang/Iterable;Lcom/google/common/base/Predicate;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,3,3,0,0,"NonNull"
"434","com.google.common.collect.Iterables","com.google.common.collect.Iterables","size(Ljava/lang/Iterable;)",FALSE,"parameter",0,"NonNull","NonNull",0,5,2,7,0,0,"NonNull"
"435","com.google.common.collect.Iterables","com.google.common.collect.Iterables","skip(Ljava/lang/Iterable;I)",FALSE,"parameter",0,"NonNull","NonNull",0,1,1,2,0,0,"NonNull"
"436","com.google.common.collect.Iterables","com.google.common.collect.Iterables","toString(Ljava/lang/Iterable;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"437","com.google.common.collect.Iterables","com.google.common.collect.Iterables","transform(Ljava/lang/Iterable;Lcom/google/common/base/Function;)",FALSE,"parameter",0,"NonNull","NonNull",0,6,32,38,0,0,"NonNull"
"438","com.google.common.collect.Iterables","com.google.common.collect.Iterables","transform(Ljava/lang/Iterable;Lcom/google/common/base/Function;)",FALSE,"parameter",1,"NonNull","NonNull",0,5,33,38,0,0,"NonNull"
"439","com.google.common.collect.Iterables","com.google.common.collect.Iterables","tryFind(Ljava/lang/Iterable;Lcom/google/common/base/Predicate;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"440","com.google.common.collect.Iterables","com.google.common.collect.Iterables","unmodifiableIterable(Ljava/lang/Iterable;)",FALSE,"parameter",0,"NonNull","NonNull",0,6,6,12,0,0,"NonNull"
"441","com.google.common.collect.Iterables","com.google.common.collect.Iterables","unmodifiableIterable(Ljava/lang/Iterable;)",FALSE,"return",-1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"442","com.google.common.collect.Iterators","com.google.common.collect.Iterators","addAll(Ljava/util/Collection;Ljava/util/Iterator;)",FALSE,"parameter",0,"NonNull","NonNull",0,6,8,14,0,0,"NonNull"
"443","com.google.common.collect.Iterators","com.google.common.collect.Iterators","addAll(Ljava/util/Collection;Ljava/util/Iterator;)",FALSE,"parameter",1,"NonNull","NonNull",0,2,12,14,0,0,"NonNull"
"444","com.google.common.collect.Iterators","com.google.common.collect.Iterators","advance(Ljava/util/Iterator;I)",FALSE,"parameter",0,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"445","com.google.common.collect.Iterators","com.google.common.collect.Iterators","all(Ljava/util/Iterator;Lcom/google/common/base/Predicate;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,3,3,0,0,"NonNull"
"446","com.google.common.collect.Iterators","com.google.common.collect.Iterators","all(Ljava/util/Iterator;Lcom/google/common/base/Predicate;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,3,3,0,0,"NonNull"
"447","com.google.common.collect.Iterators","com.google.common.collect.Iterators","clear(Ljava/util/Iterator;)",FALSE,"parameter",0,"NonNull","NonNull",0,2,7,9,0,0,"NonNull"
"448","com.google.common.collect.Iterators","com.google.common.collect.Iterators","consumingIterator(Ljava/util/Iterator;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"449","com.google.common.collect.Iterators","com.google.common.collect.Iterators","contains(Ljava/util/Iterator;Ljava/lang/Object;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,5,5,0,0,"NonNull"
"450","com.google.common.collect.Iterators","com.google.common.collect.Iterators","contains(Ljava/util/Iterator;Ljava/lang/Object;)",FALSE,"parameter",1,"Nullable","Nullable",0,1,4,5,0,0,"NonNull"
"451","com.google.common.collect.Iterators","com.google.common.collect.Iterators","cycle(Ljava/lang/Iterable;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"452","com.google.common.collect.Iterators","com.google.common.collect.Iterators","elementsEqual(Ljava/util/Iterator;Ljava/util/Iterator;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"453","com.google.common.collect.Iterators","com.google.common.collect.Iterators","elementsEqual(Ljava/util/Iterator;Ljava/util/Iterator;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"454","com.google.common.collect.Iterators","com.google.common.collect.Iterators","filter(Ljava/util/Iterator;Lcom/google/common/base/Predicate;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,6,6,0,0,"NonNull"
"455","com.google.common.collect.Iterators","com.google.common.collect.Iterators","filter(Ljava/util/Iterator;Lcom/google/common/base/Predicate;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,6,6,0,0,"NonNull"
"456","com.google.common.collect.Iterators","com.google.common.collect.Iterators","find(Ljava/util/Iterator;Lcom/google/common/base/Predicate;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,3,3,0,0,"NonNull"
"457","com.google.common.collect.Iterators","com.google.common.collect.Iterators","find(Ljava/util/Iterator;Lcom/google/common/base/Predicate;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,3,3,0,0,"NonNull"
"458","com.google.common.collect.Iterators","com.google.common.collect.Iterators","find(Ljava/util/Iterator;Lcom/google/common/base/Predicate;Ljava/lang/Object;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,3,3,0,0,"NonNull"
"459","com.google.common.collect.Iterators","com.google.common.collect.Iterators","find(Ljava/util/Iterator;Lcom/google/common/base/Predicate;Ljava/lang/Object;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,3,3,0,0,"NonNull"
"460","com.google.common.collect.Iterators","com.google.common.collect.Iterators","forArray([Ljava/lang/Object;)",FALSE,"parameter",0,"NonNull","NonNull",0,2,2,4,0,0,"NonNull"
"461","com.google.common.collect.Iterators","com.google.common.collect.Iterators","forArray([Ljava/lang/Object;III)",FALSE,"parameter",0,"NonNull","NonNull",0,1,0,1,0,0,"NonNull"
"462","com.google.common.collect.Iterators","com.google.common.collect.Iterators","get(Ljava/util/Iterator;I)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"463","com.google.common.collect.Iterators","com.google.common.collect.Iterators","getLast(Ljava/util/Iterator;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"464","com.google.common.collect.Iterators","com.google.common.collect.Iterators","getLast(Ljava/util/Iterator;Ljava/lang/Object;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"465","com.google.common.collect.Iterators","com.google.common.collect.Iterators","getNext(Ljava/util/Iterator;Ljava/lang/Object;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,10,10,0,0,"NonNull"
"466","com.google.common.collect.Iterators","com.google.common.collect.Iterators","getOnlyElement(Ljava/util/Iterator;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"467","com.google.common.collect.Iterators","com.google.common.collect.Iterators","getOnlyElement(Ljava/util/Iterator;Ljava/lang/Object;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"468","com.google.common.collect.Iterators","com.google.common.collect.Iterators","indexOf(Ljava/util/Iterator;Lcom/google/common/base/Predicate;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"469","com.google.common.collect.Iterators","com.google.common.collect.Iterators","indexOf(Ljava/util/Iterator;Lcom/google/common/base/Predicate;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"470","com.google.common.collect.Iterators","com.google.common.collect.Iterators","limit(Ljava/util/Iterator;I)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"471","com.google.common.collect.Iterators","com.google.common.collect.Iterators","mergeSorted(Ljava/lang/Iterable;Ljava/util/Comparator;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"472","com.google.common.collect.Iterators","com.google.common.collect.Iterators","mergeSorted(Ljava/lang/Iterable;Ljava/util/Comparator;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"473","com.google.common.collect.Iterators","com.google.common.collect.Iterators","peekingIterator(Ljava/util/Iterator;)",FALSE,"return",-1,"NonNull","NonNull",0,0,5,5,0,0,"NonNull"
"474","com.google.common.collect.Iterators","com.google.common.collect.Iterators","pollNext(Ljava/util/Iterator;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,10,10,0,0,"NonNull"
"475","com.google.common.collect.Iterators","com.google.common.collect.Iterators","removeAll(Ljava/util/Iterator;Ljava/util/Collection;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,5,5,0,0,"NonNull"
"476","com.google.common.collect.Iterators","com.google.common.collect.Iterators","removeAll(Ljava/util/Iterator;Ljava/util/Collection;)",FALSE,"parameter",1,"NonNull","NonNull",0,2,3,5,0,0,"NonNull"
"477","com.google.common.collect.Iterators","com.google.common.collect.Iterators","removeIf(Ljava/util/Iterator;Lcom/google/common/base/Predicate;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"478","com.google.common.collect.Iterators","com.google.common.collect.Iterators","removeIf(Ljava/util/Iterator;Lcom/google/common/base/Predicate;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"479","com.google.common.collect.Iterators","com.google.common.collect.Iterators","retainAll(Ljava/util/Iterator;Ljava/util/Collection;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,3,3,0,0,"NonNull"
"480","com.google.common.collect.Iterators","com.google.common.collect.Iterators","retainAll(Ljava/util/Iterator;Ljava/util/Collection;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,3,3,0,0,"NonNull"
"481","com.google.common.collect.Iterators","com.google.common.collect.Iterators","size(Ljava/util/Iterator;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,9,9,0,0,"NonNull"
"482","com.google.common.collect.Iterators","com.google.common.collect.Iterators","toString(Ljava/util/Iterator;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"483","com.google.common.collect.Iterators","com.google.common.collect.Iterators","transform(Ljava/util/Iterator;Lcom/google/common/base/Function;)",FALSE,"parameter",1,"NonNull","NonNull",0,2,9,11,0,0,"NonNull"
"484","com.google.common.collect.Iterators","com.google.common.collect.Iterators","tryFind(Ljava/util/Iterator;Lcom/google/common/base/Predicate;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"485","com.google.common.collect.Iterators","com.google.common.collect.Iterators","tryFind(Ljava/util/Iterator;Lcom/google/common/base/Predicate;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"486","com.google.common.collect.Iterators","com.google.common.collect.Iterators","unmodifiableIterator(Ljava/util/Iterator;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,6,6,0,0,"NonNull"
"487","com.google.common.collect.Iterators$ConcatenatedIterator","com.google.common.collect.Iterators$ConcatenatedIterator","<init>(Ljava/util/Iterator;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"488","com.google.common.collect.Iterators$MergingIterator","com.google.common.collect.Iterators$MergingIterator","<init>(Ljava/lang/Iterable;Ljava/util/Comparator;)",FALSE,"parameter",0,"NonNull","NonNull",0,1,0,1,0,0,"NonNull"
"489","com.google.common.collect.Iterators$PeekingImpl","com.google.common.collect.Iterators$PeekingImpl","<init>(Ljava/util/Iterator;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"490","com.google.common.collect.LinkedHashMultimap","com.google.common.collect.LinkedHashMultimap","access$300(Lcom/google/common/collect/LinkedHashMultimap;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,4,4,0,0,"NonNull"
"491","com.google.common.collect.LinkedHashMultimap","com.google.common.collect.LinkedHashMultimap","create()",FALSE,"return",-1,"NonNull","NonNull",0,0,5,5,0,0,"NonNull"
"492","com.google.common.collect.LinkedHashMultimap$ValueSet","com.google.common.collect.LinkedHashMultimap$ValueSet","access$000(Lcom/google/common/collect/LinkedHashMultimap$ValueSet;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"493","com.google.common.collect.LinkedHashMultimap$ValueSet","com.google.common.collect.LinkedHashMultimap$ValueSet","access$100(Lcom/google/common/collect/LinkedHashMultimap$ValueSet;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,3,3,0,0,"NonNull"
"494","com.google.common.collect.LinkedHashMultiset","com.google.common.collect.LinkedHashMultiset","create()",FALSE,"return",-1,"NonNull","NonNull",0,0,3,3,0,0,"NonNull"
"495","com.google.common.collect.LinkedHashMultiset","com.google.common.collect.LinkedHashMultiset","create(I)",FALSE,"return",-1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"496","com.google.common.collect.LinkedListMultimap","com.google.common.collect.LinkedListMultimap","access$000(Lcom/google/common/collect/LinkedListMultimap;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,6,6,0,0,"NonNull"
"497","com.google.common.collect.LinkedListMultimap","com.google.common.collect.LinkedListMultimap","access$100(Lcom/google/common/collect/LinkedListMultimap;)",FALSE,"parameter",0,"Unknown","NonNull",0,1,0,1,0,0,"NonNull"
"498","com.google.common.collect.LinkedListMultimap","com.google.common.collect.LinkedListMultimap","access$200(Lcom/google/common/collect/LinkedListMultimap;)",FALSE,"parameter",0,"Unknown","NonNull",0,1,2,3,0,0,"NonNull"
"499","com.google.common.collect.LinkedListMultimap","com.google.common.collect.LinkedListMultimap","access$400(Lcom/google/common/collect/LinkedListMultimap;Lcom/google/common/collect/LinkedListMultimap$Node;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,2,2,0,0,"NonNull"
"500","com.google.common.collect.LinkedListMultimap","com.google.common.collect.LinkedListMultimap","access$500(Lcom/google/common/collect/LinkedListMultimap;Ljava/lang/Object;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"501","com.google.common.collect.LinkedListMultimap","com.google.common.collect.LinkedListMultimap","access$600(Lcom/google/common/collect/LinkedListMultimap;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,4,4,0,0,"NonNull"
"502","com.google.common.collect.LinkedListMultimap","com.google.common.collect.LinkedListMultimap","access$700(Lcom/google/common/collect/LinkedListMultimap;Ljava/lang/Object;Ljava/lang/Object;Lcom/google/common/collect/LinkedListMultimap$Node;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"503","com.google.common.collect.LinkedListMultimap","com.google.common.collect.LinkedListMultimap","access$900(Lcom/google/common/collect/LinkedListMultimap;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,2,2,0,0,"NonNull"
"504","com.google.common.collect.LinkedListMultimap","com.google.common.collect.LinkedListMultimap","create()",FALSE,"return",-1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"505","com.google.common.collect.LinkedListMultimap$KeyList","com.google.common.collect.LinkedListMultimap$KeyList","<init>(Lcom/google/common/collect/LinkedListMultimap$Node;)",FALSE,"parameter",0,"NonNull","NonNull",0,2,0,2,0,0,"NonNull"
"506","com.google.common.collect.LinkedListMultimap$NodeIterator","com.google.common.collect.LinkedListMultimap$NodeIterator","<init>(Lcom/google/common/collect/LinkedListMultimap;I)",FALSE,"parameter",0,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
