"","rootClass","class","name","getter","use","index","nullness.actual","nullness.definition","nullness.usage.null","nullness.usage.non.null","nullness.usage.unknown","n.usage","nullability.evidence","nullability","nullness.usage"
"26","com.google.common.base.CharMatcher","com.google.common.base.CharMatcher","or(Lcom/google/common/base/CharMatcher;)",FALSE,"parameter",0,"NonNull","Unknown",0,1,1,2,0,0,"NonNull"
"27","com.google.common.base.CharMatcher","com.google.common.base.CharMatcher","removeFrom(Ljava/lang/CharSequence;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,6,6,0,0,"NonNull"
"28","com.google.common.base.CharMatcher","com.google.common.base.CharMatcher","replaceFrom(Ljava/lang/CharSequence;C)",FALSE,"parameter",0,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"29","com.google.common.base.CharMatcher","com.google.common.base.CharMatcher","retainFrom(Ljava/lang/CharSequence;)",FALSE,"parameter",0,"NonNull","Unknown",0,1,0,1,0,0,"NonNull"
"30","com.google.common.base.CharMatcher","com.google.common.base.CharMatcher","setBits(Ljava/util/BitSet;)",FALSE,"parameter",0,"NonNull","NonNull",0,3,2,5,0,0,"NonNull"
"31","com.google.common.base.CharMatcher","com.google.common.base.CharMatcher","trimFrom(Ljava/lang/CharSequence;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"32","com.google.common.base.CharMatcher","com.google.common.base.CharMatcher","trimLeadingFrom(Ljava/lang/CharSequence;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"33","com.google.common.base.CharMatcher","com.google.common.base.CharMatcher","trimTrailingFrom(Ljava/lang/CharSequence;)",FALSE,"parameter",0,"NonNull","NonNull",0,2,4,6,0,0,"NonNull"
"34","com.google.common.base.CharMatcher$1","com.google.common.base.CharMatcher$1","<init>(Lcom/google/common/base/CharMatcher;Lcom/google/common/base/CharMatcher;Ljava/lang/String;)",FALSE,"parameter",0,"NonNull","Unknown",0,1,0,1,0,0,"NonNull"
"35","com.google.common.base.CharMatcher$And","com.google.common.base.CharMatcher$And","<init>(Lcom/google/common/base/CharMatcher;Lcom/google/common/base/CharMatcher;)",FALSE,"parameter",0,"NonNull","NonNull",0,1,0,1,0,0,"NonNull"
"36","com.google.common.base.CharMatcher$And","com.google.common.base.CharMatcher$And","<init>(Lcom/google/common/base/CharMatcher;Lcom/google/common/base/CharMatcher;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"37","com.google.common.base.CharMatcher$AnyOf","com.google.common.base.CharMatcher$AnyOf","<init>(Ljava/lang/CharSequence;)",FALSE,"parameter",0,"NonNull","NonNull",0,1,0,1,0,0,"NonNull"
"38","com.google.common.base.CharMatcher$ForPredicate","com.google.common.base.CharMatcher$ForPredicate","<init>(Lcom/google/common/base/Predicate;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"39","com.google.common.base.CharMatcher$NamedFastMatcher","com.google.common.base.CharMatcher$NamedFastMatcher","<init>(Ljava/lang/String;)",FALSE,"parameter",0,"NonNull","NonNull",0,5,2,7,0,0,"NonNull"
"40","com.google.common.base.CharMatcher$Negated","com.google.common.base.CharMatcher$Negated","<init>(Lcom/google/common/base/CharMatcher;)",FALSE,"parameter",0,"NonNull","NonNull",0,1,1,2,0,0,"NonNull"
"41","com.google.common.base.CharMatcher$Negated","com.google.common.base.CharMatcher$NegatedFastMatcher","<init>(Lcom/google/common/base/CharMatcher;)",FALSE,"parameter",0,"NonNull","Unknown",0,1,1,2,0,0,"NonNull"
"42","com.google.common.base.CharMatcher$Or","com.google.common.base.CharMatcher$Or","<init>(Lcom/google/common/base/CharMatcher;Lcom/google/common/base/CharMatcher;)",FALSE,"parameter",0,"NonNull","NonNull",0,1,0,1,0,0,"NonNull"
"43","com.google.common.base.CharMatcher$Or","com.google.common.base.CharMatcher$Or","<init>(Lcom/google/common/base/CharMatcher;Lcom/google/common/base/CharMatcher;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"44","com.google.common.base.CharMatcher$RangesMatcher","com.google.common.base.CharMatcher$RangesMatcher","<init>(Ljava/lang/String;[C[C)",FALSE,"parameter",0,"NonNull","Unknown",0,3,0,3,0,0,"NonNull"
"45","com.google.common.base.CharMatcher$RangesMatcher","com.google.common.base.CharMatcher$RangesMatcher","<init>(Ljava/lang/String;[C[C)",FALSE,"parameter",1,"NonNull","NonNull",0,0,3,3,0,0,"NonNull"
"46","com.google.common.base.CharMatcher$RangesMatcher","com.google.common.base.CharMatcher$RangesMatcher","<init>(Ljava/lang/String;[C[C)",FALSE,"parameter",2,"NonNull","NonNull",0,0,3,3,0,0,"NonNull"
"47","com.google.common.base.CommonPattern","com.google.common.base.CommonPattern","matcher(Ljava/lang/CharSequence;)",FALSE,"parameter",0,"NonNull",NA,0,1,2,3,0,0,"NonNull"
