class,attribute,visibility,name,index,type,primitive,nullness
org.apache.commons.io.CopyUtils,method,,copy(Ljava/io/InputStream;Ljava/io/Writer;)V,0,Ljava/io/InputStream;,false,NonNull
org.apache.commons.io.CopyUtils,method,,copy(Ljava/io/InputStream;Ljava/io/Writer;)V,1,Ljava/io/Writer;,false,NonNull
org.apache.commons.io.CopyUtils,method,,copy(Ljava/io/InputStream;Ljava/io/Writer;Ljava/lang/String;)V,-1,V,true,Unknown
org.apache.commons.io.CopyUtils,method,,copy(Ljava/io/InputStream;Ljava/io/Writer;Ljava/lang/String;)V,0,Ljava/io/InputStream;,false,NonNull
org.apache.commons.io.CopyUtils,method,,copy(Ljava/io/InputStream;Ljava/io/Writer;Ljava/lang/String;)V,1,Ljava/io/Writer;,false,NonNull
org.apache.commons.io.CopyUtils,method,,copy(Ljava/io/InputStream;Ljava/io/Writer;Ljava/lang/String;)V,2,Ljava/lang/String;,false,NonNull
org.apache.commons.io.CopyUtils,method,,copy(Ljava/io/Reader;Ljava/io/OutputStream;)V,-1,V,true,Unknown
org.apache.commons.io.CopyUtils,method,,copy(Ljava/io/Reader;Ljava/io/OutputStream;)V,0,Ljava/io/Reader;,false,NonNull
org.apache.commons.io.CopyUtils,method,,copy(Ljava/io/Reader;Ljava/io/OutputStream;)V,1,Ljava/io/OutputStream;,false,NonNull
org.apache.commons.io.CopyUtils,method,,copy(Ljava/io/Reader;Ljava/io/OutputStream;Ljava/lang/String;)V,-1,V,true,Unknown
org.apache.commons.io.CopyUtils,method,,copy(Ljava/io/Reader;Ljava/io/OutputStream;Ljava/lang/String;)V,0,Ljava/io/Reader;,false,NonNull
org.apache.commons.io.CopyUtils,method,,copy(Ljava/io/Reader;Ljava/io/OutputStream;Ljava/lang/String;)V,1,Ljava/io/OutputStream;,false,NonNull
org.apache.commons.io.CopyUtils,method,,copy(Ljava/io/Reader;Ljava/io/OutputStream;Ljava/lang/String;)V,2,Ljava/lang/String;,false,NonNull
org.apache.commons.io.CopyUtils,method,,copy(Ljava/lang/String;Ljava/io/OutputStream;)V,-1,V,true,Unknown
org.apache.commons.io.CopyUtils,method,,copy(Ljava/lang/String;Ljava/io/OutputStream;)V,0,Ljava/lang/String;,false,NonNull
org.apache.commons.io.CopyUtils,method,,copy(Ljava/lang/String;Ljava/io/OutputStream;)V,1,Ljava/io/OutputStream;,false,NonNull
org.apache.commons.io.CopyUtils,method,,copy(Ljava/lang/String;Ljava/io/OutputStream;Ljava/lang/String;)V,-1,V,true,Unknown
org.apache.commons.io.CopyUtils,method,,copy(Ljava/lang/String;Ljava/io/OutputStream;Ljava/lang/String;)V,0,Ljava/lang/String;,false,NonNull
org.apache.commons.io.CopyUtils,method,,copy(Ljava/lang/String;Ljava/io/OutputStream;Ljava/lang/String;)V,1,Ljava/io/OutputStream;,false,NonNull
org.apache.commons.io.CopyUtils,method,,copy(Ljava/lang/String;Ljava/io/OutputStream;Ljava/lang/String;)V,2,Ljava/lang/String;,false,NonNull
org.apache.commons.io.CopyUtils,method,,copy(Ljava/lang/String;Ljava/io/Writer;)V,-1,V,true,Unknown
org.apache.commons.io.CopyUtils,method,,copy(Ljava/lang/String;Ljava/io/Writer;)V,0,Ljava/lang/String;,false,NonNull
org.apache.commons.io.CopyUtils,method,,copy(Ljava/lang/String;Ljava/io/Writer;)V,1,Ljava/io/Writer;,false,NonNull
org.apache.commons.io.DirectoryWalker$CancelException,field,,serialVersionUID,-1,,,NonNull
org.apache.commons.io.DirectoryWalker$CancelException,field,,file,-1,,,NonNull
org.apache.commons.io.DirectoryWalker$CancelException,field,,depth,-1,,,NonNull
org.apache.commons.io.DirectoryWalker$CancelException,method,,<init>(Ljava/io/File;I)V,-1,V,true,Unknown
org.apache.commons.io.DirectoryWalker$CancelException,method,,<init>(Ljava/io/File;I)V,0,Ljava/io/File;,false,NonNull
org.apache.commons.io.DirectoryWalker$CancelException,method,,<init>(Ljava/io/File;I)V,1,I,true,NonNull
org.apache.commons.io.DirectoryWalker$CancelException,method,,<init>(Ljava/lang/String;Ljava/io/File;I)V,-1,V,true,Unknown
org.apache.commons.io.DirectoryWalker$CancelException,method,,<init>(Ljava/lang/String;Ljava/io/File;I)V,0,Ljava/lang/String;,false,NonNull
org.apache.commons.io.DirectoryWalker$CancelException,method,,<init>(Ljava/lang/String;Ljava/io/File;I)V,1,Ljava/io/File;,false,NonNull
org.apache.commons.io.DirectoryWalker$CancelException,method,,<init>(Ljava/lang/String;Ljava/io/File;I)V,2,I,true,NonNull
org.apache.commons.io.DirectoryWalker$CancelException,method,,getFile()Ljava/io/File;,-1,Ljava/io/File;,false,NonNull
org.apache.commons.io.DirectoryWalker$CancelException,method,,getDepth()I,-1,I,true,NonNull
org.apache.commons.io.DirectoryWalker,field,,filter,-1,,,Nullable
org.apache.commons.io.DirectoryWalker,field,,depthLimit,-1,,,NonNull
org.apache.commons.io.DirectoryWalker,method,,<init>()V,-1,V,true,Unknown
org.apache.commons.io.DirectoryWalker,method,,<init>(Ljava/io/FileFilter;I)V,-1,V,true,Unknown
org.apache.commons.io.DirectoryWalker,method,,<init>(Ljava/io/FileFilter;I)V,0,Ljava/io/FileFilter;,false,Nullable
org.apache.commons.io.DirectoryWalker,method,,<init>(Ljava/io/FileFilter;I)V,1,I,true,NonNull
org.apache.commons.io.DirectoryWalker,method,,<init>(Lorg/apache/commons/io/filefilter/IOFileFilter;Lorg/apache/commons/io/filefilter/IOFileFilter;I)V,-1,V,true,Unknown
org.apache.commons.io.DirectoryWalker,method,,<init>(Lorg/apache/commons/io/filefilter/IOFileFilter;Lorg/apache/commons/io/filefilter/IOFileFilter;I)V,0,Lorg/apache/commons/io/filefilter/IOFileFilter;,false,Nullable
org.apache.commons.io.DirectoryWalker,method,,<init>(Lorg/apache/commons/io/filefilter/IOFileFilter;Lorg/apache/commons/io/filefilter/IOFileFilter;I)V,1,Lorg/apache/commons/io/filefilter/IOFileFilter;,false,Nullable
org.apache.commons.io.DirectoryWalker,method,,<init>(Lorg/apache/commons/io/filefilter/IOFileFilter;Lorg/apache/commons/io/filefilter/IOFileFilter;I)V,2,I,true,NonNull
org.apache.commons.io.DirectoryWalker,method,,walk(Ljava/io/File;Ljava/util/Collection;)V,-1,V,true,Unknown
org.apache.commons.io.DirectoryWalker,method,,walk(Ljava/io/File;Ljava/util/Collection;)V,0,Ljava/io/File;,false,NonNull
org.apache.commons.io.DirectoryWalker,method,,walk(Ljava/io/File;Ljava/util/Collection;)V,1,Ljava/util/Collection;,false,NonNull
org.apache.commons.io.DirectoryWalker,method,,walk(Ljava/io/File;ILjava/util/Collection;)V,-1,V,true,Unknown
org.apache.commons.io.DirectoryWalker,method,,walk(Ljava/io/File;ILjava/util/Collection;)V,0,Ljava/io/File;,false,NonNull
org.apache.commons.io.DirectoryWalker,method,,walk(Ljava/io/File;ILjava/util/Collection;)V,1,I,true,NonNull
org.apache.commons.io.DirectoryWalker,method,,walk(Ljava/io/File;ILjava/util/Collection;)V,2,Ljava/util/Collection;,false,NonNull
org.apache.commons.io.DirectoryWalker,method,,checkIfCancelled(Ljava/io/File;ILjava/util/Collection;)V,-1,V,true,Unknown
org.apache.commons.io.DirectoryWalker,method,,checkIfCancelled(Ljava/io/File;ILjava/util/Collection;)V,0,Ljava/io/File;,false,NonNull
org.apache.commons.io.DirectoryWalker,method,,checkIfCancelled(Ljava/io/File;ILjava/util/Collection;)V,1,I,true,NonNull
org.apache.commons.io.DirectoryWalker,method,,checkIfCancelled(Ljava/io/File;ILjava/util/Collection;)V,2,Ljava/util/Collection;,false,NonNull
org.apache.commons.io.DirectoryWalker,method,,handleIsCancelled(Ljava/io/File;ILjava/util/Collection;)Z,-1,Z,true,NonNull
org.apache.commons.io.DirectoryWalker,method,,handleIsCancelled(Ljava/io/File;ILjava/util/Collection;)Z,0,Ljava/io/File;,false,NonNull
org.apache.commons.io.DirectoryWalker,method,,handleIsCancelled(Ljava/io/File;ILjava/util/Collection;)Z,1,I,true,NonNull
org.apache.commons.io.DirectoryWalker,method,,handleIsCancelled(Ljava/io/File;ILjava/util/Collection;)Z,2,Ljava/util/Collection;,false,NonNull
org.apache.commons.io.DirectoryWalker,method,,handleCancelled(Ljava/io/File;Ljava/util/Collection;Lorg/apache/commons/io/DirectoryWalker$CancelException;)V,-1,V,true,Unknown
org.apache.commons.io.DirectoryWalker,method,,handleCancelled(Ljava/io/File;Ljava/util/Collection;Lorg/apache/commons/io/DirectoryWalker$CancelException;)V,0,Ljava/io/File;,false,NonNull
org.apache.commons.io.DirectoryWalker,method,,handleCancelled(Ljava/io/File;Ljava/util/Collection;Lorg/apache/commons/io/DirectoryWalker$CancelException;)V,1,Ljava/util/Collection;,false,NonNull
org.apache.commons.io.DirectoryWalker,method,,handleCancelled(Ljava/io/File;Ljava/util/Collection;Lorg/apache/commons/io/DirectoryWalker$CancelException;)V,2,Lorg/apache/commons/io/DirectoryWalker$CancelException;,false,NonNull
org.apache.commons.io.DirectoryWalker,method,,handleStart(Ljava/io/File;Ljava/util/Collection;)V,-1,V,true,Unknown
org.apache.commons.io.DirectoryWalker,method,,handleStart(Ljava/io/File;Ljava/util/Collection;)V,0,Ljava/io/File;,false,NonNull
org.apache.commons.io.DirectoryWalker,method,,handleStart(Ljava/io/File;Ljava/util/Collection;)V,1,Ljava/util/Collection;,false,NonNull
org.apache.commons.io.DirectoryWalker,method,,handleDirectory(Ljava/io/File;ILjava/util/Collection;)Z,-1,Z,true,NonNull
org.apache.commons.io.DirectoryWalker,method,,handleDirectory(Ljava/io/File;ILjava/util/Collection;)Z,0,Ljava/io/File;,false,NonNull
org.apache.commons.io.DirectoryWalker,method,,handleDirectory(Ljava/io/File;ILjava/util/Collection;)Z,1,I,true,NonNull
org.apache.commons.io.DirectoryWalker,method,,handleDirectory(Ljava/io/File;ILjava/util/Collection;)Z,2,Ljava/util/Collection;,false,NonNull
org.apache.commons.io.DirectoryWalker,method,,handleDirectoryStart(Ljava/io/File;ILjava/util/Collection;)V,-1,V,true,Unknown
org.apache.commons.io.DirectoryWalker,method,,handleDirectoryStart(Ljava/io/File;ILjava/util/Collection;)V,0,Ljava/io/File;,false,NonNull
org.apache.commons.io.DirectoryWalker,method,,handleDirectoryStart(Ljava/io/File;ILjava/util/Collection;)V,1,I,true,NonNull
org.apache.commons.io.DirectoryWalker,method,,handleDirectoryStart(Ljava/io/File;ILjava/util/Collection;)V,2,Ljava/util/Collection;,false,NonNull
org.apache.commons.io.DirectoryWalker,method,,filterDirectoryContents(Ljava/io/File;I[Ljava/io/File;)[Ljava/io/File;,-1,[Ljava/io/File;,false,Nullable
org.apache.commons.io.DirectoryWalker,method,,filterDirectoryContents(Ljava/io/File;I[Ljava/io/File;)[Ljava/io/File;,0,Ljava/io/File;,false,NonNull
org.apache.commons.io.DirectoryWalker,method,,filterDirectoryContents(Ljava/io/File;I[Ljava/io/File;)[Ljava/io/File;,1,I,true,NonNull
org.apache.commons.io.DirectoryWalker,method,,filterDirectoryContents(Ljava/io/File;I[Ljava/io/File;)[Ljava/io/File;,2,[Ljava/io/File;,false,Nullable
org.apache.commons.io.DirectoryWalker,method,,handleFile(Ljava/io/File;ILjava/util/Collection;)V,-1,V,true,Unknown
org.apache.commons.io.DirectoryWalker,method,,handleFile(Ljava/io/File;ILjava/util/Collection;)V,0,Ljava/io/File;,false,NonNull
org.apache.commons.io.DirectoryWalker,method,,handleFile(Ljava/io/File;ILjava/util/Collection;)V,1,I,true,NonNull
org.apache.commons.io.DirectoryWalker,method,,handleFile(Ljava/io/File;ILjava/util/Collection;)V,2,Ljava/util/Collection;,false,NonNull
org.apache.commons.io.DirectoryWalker,method,,handleRestricted(Ljava/io/File;ILjava/util/Collection;)V,-1,V,true,Unknown
org.apache.commons.io.DirectoryWalker,method,,handleRestricted(Ljava/io/File;ILjava/util/Collection;)V,0,Ljava/io/File;,false,NonNull
org.apache.commons.io.DirectoryWalker,method,,handleRestricted(Ljava/io/File;ILjava/util/Collection;)V,1,I,true,NonNull
org.apache.commons.io.DirectoryWalker,method,,handleRestricted(Ljava/io/File;ILjava/util/Collection;)V,2,Ljava/util/Collection;,false,NonNull
org.apache.commons.io.DirectoryWalker,method,,handleDirectoryEnd(Ljava/io/File;ILjava/util/Collection;)V,-1,V,true,Unknown
org.apache.commons.io.DirectoryWalker,method,,handleDirectoryEnd(Ljava/io/File;ILjava/util/Collection;)V,0,Ljava/io/File;,false,NonNull
org.apache.commons.io.DirectoryWalker,method,,handleDirectoryEnd(Ljava/io/File;ILjava/util/Collection;)V,1,I,true,NonNull
org.apache.commons.io.DirectoryWalker,method,,handleDirectoryEnd(Ljava/io/File;ILjava/util/Collection;)V,2,Ljava/util/Collection;,false,NonNull
org.apache.commons.io.DirectoryWalker,method,,handleEnd(Ljava/util/Collection;)V,-1,V,true,Unknown
org.apache.commons.io.DirectoryWalker,method,,handleEnd(Ljava/util/Collection;)V,0,Ljava/util/Collection;,false,NonNull
org.apache.commons.io.EndianUtils,method,,<init>()V,-1,V,true,Unknown
org.apache.commons.io.EndianUtils,method,,swapShort(S)S,-1,S,true,NonNull
org.apache.commons.io.EndianUtils,method,,swapShort(S)S,0,S,true,NonNull
org.apache.commons.io.EndianUtils,method,,swapInteger(I)I,-1,I,true,NonNull
org.apache.commons.io.EndianUtils,method,,swapInteger(I)I,0,I,true,NonNull
org.apache.commons.io.EndianUtils,method,,swapLong(J)J,-1,J,true,NonNull
org.apache.commons.io.EndianUtils,method,,swapLong(J)J,0,J,true,NonNull
org.apache.commons.io.EndianUtils,method,,swapFloat(F)F,-1,F,true,NonNull
org.apache.commons.io.EndianUtils,method,,swapFloat(F)F,0,F,true,NonNull
org.apache.commons.io.EndianUtils,method,,swapDouble(D)D,-1,D,true,NonNull
org.apache.commons.io.EndianUtils,method,,swapDouble(D)D,0,D,true,NonNull
org.apache.commons.io.EndianUtils,method,,writeSwappedShort([BIS)V,-1,V,true,Unknown
org.apache.commons.io.EndianUtils,method,,writeSwappedShort([BIS)V,0,[B,false,NonNull
org.apache.commons.io.EndianUtils,method,,writeSwappedShort([BIS)V,1,I,true,NonNull
org.apache.commons.io.EndianUtils,method,,writeSwappedShort([BIS)V,2,S,true,NonNull
org.apache.commons.io.EndianUtils,method,,readSwappedShort([BI)S,-1,S,true,NonNull
org.apache.commons.io.EndianUtils,method,,readSwappedShort([BI)S,0,[B,false,NonNull
org.apache.commons.io.EndianUtils,method,,readSwappedShort([BI)S,1,I,true,NonNull
org.apache.commons.io.EndianUtils,method,,readSwappedUnsignedShort([BI)I,-1,I,true,NonNull
org.apache.commons.io.EndianUtils,method,,readSwappedUnsignedShort([BI)I,0,[B,false,NonNull
org.apache.commons.io.EndianUtils,method,,readSwappedUnsignedShort([BI)I,1,I,true,NonNull
org.apache.commons.io.EndianUtils,method,,writeSwappedInteger([BII)V,-1,V,true,Unknown
org.apache.commons.io.EndianUtils,method,,writeSwappedInteger([BII)V,0,[B,false,NonNull
org.apache.commons.io.EndianUtils,method,,writeSwappedInteger([BII)V,1,I,true,NonNull
org.apache.commons.io.EndianUtils,method,,writeSwappedInteger([BII)V,2,I,true,NonNull
org.apache.commons.io.EndianUtils,method,,readSwappedInteger([BI)I,-1,I,true,NonNull
org.apache.commons.io.EndianUtils,method,,readSwappedInteger([BI)I,0,[B,false,NonNull
org.apache.commons.io.EndianUtils,method,,readSwappedInteger([BI)I,1,I,true,NonNull
org.apache.commons.io.EndianUtils,method,,readSwappedUnsignedInteger([BI)J,-1,J,true,NonNull
org.apache.commons.io.EndianUtils,method,,readSwappedUnsignedInteger([BI)J,0,[B,false,NonNull
org.apache.commons.io.EndianUtils,method,,readSwappedUnsignedInteger([BI)J,1,I,true,NonNull
org.apache.commons.io.EndianUtils,method,,writeSwappedLong([BIJ)V,-1,V,true,Unknown
org.apache.commons.io.EndianUtils,method,,writeSwappedLong([BIJ)V,0,[B,false,NonNull
org.apache.commons.io.EndianUtils,method,,writeSwappedLong([BIJ)V,1,I,true,NonNull
org.apache.commons.io.EndianUtils,method,,writeSwappedLong([BIJ)V,2,J,true,NonNull
org.apache.commons.io.EndianUtils,method,,readSwappedLong([BI)J,-1,J,true,NonNull
org.apache.commons.io.EndianUtils,method,,readSwappedLong([BI)J,0,[B,false,NonNull
org.apache.commons.io.EndianUtils,method,,readSwappedLong([BI)J,1,I,true,NonNull
org.apache.commons.io.EndianUtils,method,,writeSwappedFloat([BIF)V,-1,V,true,Unknown
org.apache.commons.io.EndianUtils,method,,writeSwappedFloat([BIF)V,0,[B,false,NonNull
org.apache.commons.io.EndianUtils,method,,writeSwappedFloat([BIF)V,1,I,true,NonNull
org.apache.commons.io.EndianUtils,method,,writeSwappedFloat([BIF)V,2,F,true,NonNull
org.apache.commons.io.EndianUtils,method,,readSwappedFloat([BI)F,-1,F,true,NonNull
org.apache.commons.io.EndianUtils,method,,readSwappedFloat([BI)F,0,[B,false,NonNull
org.apache.commons.io.EndianUtils,method,,readSwappedFloat([BI)F,1,I,true,NonNull
org.apache.commons.io.EndianUtils,method,,writeSwappedDouble([BID)V,-1,V,true,Unknown
org.apache.commons.io.EndianUtils,method,,writeSwappedDouble([BID)V,0,[B,false,NonNull
org.apache.commons.io.EndianUtils,method,,writeSwappedDouble([BID)V,1,I,true,NonNull
org.apache.commons.io.EndianUtils,method,,writeSwappedDouble([BID)V,2,D,true,NonNull
org.apache.commons.io.EndianUtils,method,,readSwappedDouble([BI)D,-1,D,true,NonNull
org.apache.commons.io.EndianUtils,method,,readSwappedDouble([BI)D,0,[B,false,NonNull
org.apache.commons.io.EndianUtils,method,,readSwappedDouble([BI)D,1,I,true,NonNull
org.apache.commons.io.EndianUtils,method,,writeSwappedShort(Ljava/io/OutputStream;S)V,-1,V,true,Unknown
org.apache.commons.io.EndianUtils,method,,writeSwappedShort(Ljava/io/OutputStream;S)V,0,Ljava/io/OutputStream;,false,NonNull
org.apache.commons.io.EndianUtils,method,,writeSwappedShort(Ljava/io/OutputStream;S)V,1,S,true,NonNull
org.apache.commons.io.EndianUtils,method,,readSwappedShort(Ljava/io/InputStream;)S,-1,S,true,NonNull
org.apache.commons.io.EndianUtils,method,,readSwappedShort(Ljava/io/InputStream;)S,0,Ljava/io/InputStream;,false,NonNull
org.apache.commons.io.EndianUtils,method,,readSwappedUnsignedShort(Ljava/io/InputStream;)I,-1,I,true,NonNull
org.apache.commons.io.EndianUtils,method,,readSwappedUnsignedShort(Ljava/io/InputStream;)I,0,Ljava/io/InputStream;,false,NonNull
org.apache.commons.io.EndianUtils,method,,writeSwappedInteger(Ljava/io/OutputStream;I)V,-1,V,true,Unknown
org.apache.commons.io.EndianUtils,method,,writeSwappedInteger(Ljava/io/OutputStream;I)V,0,Ljava/io/OutputStream;,false,NonNull
org.apache.commons.io.EndianUtils,method,,writeSwappedInteger(Ljava/io/OutputStream;I)V,1,I,true,NonNull
org.apache.commons.io.EndianUtils,method,,readSwappedInteger(Ljava/io/InputStream;)I,-1,I,true,NonNull
org.apache.commons.io.EndianUtils,method,,readSwappedInteger(Ljava/io/InputStream;)I,0,Ljava/io/InputStream;,false,NonNull
org.apache.commons.io.EndianUtils,method,,readSwappedUnsignedInteger(Ljava/io/InputStream;)J,-1,J,true,NonNull
org.apache.commons.io.EndianUtils,method,,readSwappedUnsignedInteger(Ljava/io/InputStream;)J,0,Ljava/io/InputStream;,false,NonNull
org.apache.commons.io.EndianUtils,method,,writeSwappedLong(Ljava/io/OutputStream;J)V,-1,V,true,Unknown
org.apache.commons.io.EndianUtils,method,,writeSwappedLong(Ljava/io/OutputStream;J)V,0,Ljava/io/OutputStream;,false,NonNull
org.apache.commons.io.EndianUtils,method,,writeSwappedLong(Ljava/io/OutputStream;J)V,1,J,true,NonNull
org.apache.commons.io.EndianUtils,method,,readSwappedLong(Ljava/io/InputStream;)J,-1,J,true,NonNull
org.apache.commons.io.EndianUtils,method,,readSwappedLong(Ljava/io/InputStream;)J,0,Ljava/io/InputStream;,false,NonNull
org.apache.commons.io.EndianUtils,method,,writeSwappedFloat(Ljava/io/OutputStream;F)V,-1,V,true,Unknown
